parada_id,equipo_id,fecha,hora_inicio_aprox,duracion_horas,tipo_parada,causa,costo_estimado_soles
PAR-004436,PC_EQ_03,2024-05-11,06:00,1.0,Operativa,Falta de mineral en cancha,255.0
PAR-004491,PCEQ03,2025-03-24,17:00,2.2,Operativa,Falta de mineral en cancha,669.0
PAR-004076, PC-EQ-02,2024-05-03,20:00,2.9,Operativa,Corte de energía externo,999.0
PAR-005925,PC_EQ_06,2027-07-24,12:00,6.0,Correctiva,Falla de lubricación,6476.0
PAR-004746,PCEQ04,2024-06-17,07:00,3.0,Operativa ,Condiciones climáticas adversas,1384.0
PAR-006465,pc-eq-08,2026-08-03,18:00,3.0,CORRECTIVA,Falla eléctrica - motor/tablero,4930.0
PAR-006190,PC-EQ-07,27/05/2027,12:00,2.8,Operativa,Condiciones climáticas adversas,909.0
PAR-005882,PC-EQ-06,2027-01-17,03:00,9.2,Correctiva,Falla de lubricación,11741.0
PAR-006675,pc-eq-09,2025-04-11,06:00,3.4, correctiva,Falla de lubricación,5309.0
PAR-005634,PC-EQ-06,2024-02-08,04:00,8.5,Preventiva,Mantenimiento programado (plan anual),14408.0
PAR-003962,pc-eq-01,06/03/2027,00:00,6.6,CORRECTIVA,Falla eléctrica - motor/tablero,10942.0
PAR-005183,PC_EQ_05,2024-04-15,05:00,2.1,Operativa ,Condiciones climáticas adversas,616.0
PAR-005004,PC-EQ-04	,2026-09-05,04:00,16.6,Correctiva,Rotura de faja/correa,25330.0
PAR-004330,pc-eq-02,2027-02-17,14:00,6.8, preventiva,Mantenimiento programado (plan anual),8646.0
PAR-005714,PC-EQ-06 ,2025-02-27,11:00,2.9,Operativa,Condiciones climáticas adversas,1449.0
PAR-005777,PC-EQ-06	,2025-10-30,00:00,20.0,Correctiva,Rotura de faja/correa,16442.0
PAR-004142,PC-EQ-02,2025-01-23,05:00,8.0,Correctiva,Falla mecánica - desgaste de componente,10473.0
PAR-004346,pc-eq-02,11/04/2027,16:00,2.2,Correctiva,Rotura de faja/correa,3099.0
PAR-004841,PC-EQ-04 ,2025-03-31,00:00,20.0,Correctiva,Falla eléctrica - motor/tablero,19922.0
PAR-005165,PC-EQ-05,2024-02-06,18:00,1.8,Operativa,Falta de mineral en cancha,925.0
PAR-004989, PC-EQ-04,20/07/2026,11:00,5.0,Correctiva,Rotura de faja/correa,6501.0
PAR-005041,PC-EQ-04,04/12/2026,08:00,7.4,Preventiva,Mantenimiento programado (plan anual),14323.0
PAR-004252, PC-EQ-02,08/04/2026,03:00,15.3,Correctiva,Rotura de faja/correa,16557.0
PAR-005597,PCEQ05,07/10/2027,01:00,20.0,CORRECTIVA,Falla eléctrica - motor/tablero,21837.0
PAR-007206,PCEQ10,08/05/2027,03:00,3.2,Correctiva ,Atoro de mineral / obstrucción,3865.0
PAR-006248,PC-EQ-08	,2024-02-29,12:00,5.5,Preventiva ,Mantenimiento programado (plan anual),11595.0
PAR-004240,pc-eq-02,21/02/2026,08:00,12.9,Correctiva ,Atoro de mineral / obstrucción,21487.0
PAR-006204,PC_EQ_07,04/08/2027,09:00,0.5,Correctiva,Atoro de mineral / obstrucción,
PAR-006136,PCEQ07,2026-09-25,11:00,7.7,Preventiva ,Mantenimiento programado (plan anual),16107.0
PAR-005390,PC_EQ_05,2026-02-01,01:00,20.0,Correctiva,Falla de lubricación,36881.0
PAR-005712, PC-EQ-06,2025-02-25,08:00,4.5,Correctiva,Falla mecánica - desgaste de componente,5452.0
PAR-004301,pc-eq-02,2026-10-20,00:00,1.1,Correctiva,Falla mecánica - desgaste de componente,1417.0
PAR-006536, PC-EQ-08,03/04/2027,13:00,3.6,Correctiva ,Falla eléctrica - motor/tablero,5501.0
PAR-005162,PCEQ05,2024-01-28,00:00,20.0,Correctiva,Falla eléctrica - motor/tablero,43897.0
PAR-003705,PC-EQ-01	,2024-05-04,08:00,5.8,Preventiva,Mantenimiento programado (plan anual),7589.0
PAR-004754,pc-eq-04,2024-07-10,17:00,1.4,CORRECTIVA,Atoro de mineral / obstrucción,3008.0
PAR-004041,PC-EQ-01	,16/12/2027,15:00,2.7,Correctiva ,Rotura de faja/correa,5937.0
PAR-005062,PCEQ04,17/03/2027,06:00,7.8,Correctiva,Falla de lubricación,15680.0
PAR-006732,PC_EQ_09,05/01/2026,17:00,4.7,Preventiva,Mantenimiento programado (plan anual),7476.0
PAR-006104,PC-EQ-07	,17/03/2026,06:00,1.6,Operativa ,Corte de energía externo,860.0
PAR-005384,PC-EQ-05,05/01/2026,16:00,1.1, operativa,Falta de mineral en cancha,421.0
PAR-004307,PCEQ02,02/11/2026,22:00,0.5,Correctiva,Falla mecánica - desgaste de componente,419.0
PAR-007082,pc-eq-10,2026-01-22,03:00,10.9,CORRECTIVA,Falla mecÃ¡nica - desgaste de componente,13952.0
PAR-006364,PC-EQ-08 ,2025-06-15,17:00,5.1,Correctiva,Falla mecánica - desgaste de componente,9330.0
PAR-005437, PC-EQ-05,2026-05-21,09:00,4.2,Preventiva ,Mantenimiento programado (plan anual),7914.0
PAR-006896,PC-EQ-10 ,21/02/2024,02:00,8.7, preventiva,Mantenimiento programado (plan anual),11671.0
PAR-006799,pc-eq-09,03/11/2026,03:00,0.5,Correctiva,Falla eléctrica - motor/tablero,453.0
PAR-004857,PC-EQ-04 ,2025-05-24,01:00,2.4,Operativa,Corte de energía externo,877.0
PAR-004744,PC-EQ-04,07/06/2024,11:00,2.2,Operativa,Condiciones climáticas adversas,780.0
PAR-005700,PC-EQ-06	,2024-12-12,02:00,20.0,Correctiva ,Atoro de mineral / obstrucción,26933.0
PAR-005874,PC_EQ_06,2026-12-23,03:00,2.8,Operativa ,Espera de insumos (reactivos/bolas de molienda),872.0
PAR-005879,pc-eq-06,04/01/2027,20:00,0.5,Correctiva ,Falla mecánica - desgaste de componente,725.0
PAR-006115,PC_EQ_07,17/05/2026,10:00,5.9, preventiva,Mantenimiento programado (plan anual),6378.0
PAR-005169,PC_EQ_05,2024-02-27,09:00,4.4,CORRECTIVA,Rotura de faja/correa,5847.0
PAR-003871,pc-eq-01,2026-03-05,21:00,0.5,CORRECTIVA,,793.0
PAR-005193,PC_EQ_05,23/05/2024,17:00,1.7,Correctiva ,Atoro de mineral / obstrucción,1749.0
PAR-003707,PC_EQ_01,18/05/2024,10:00,5.6,Preventiva ,Mantenimiento programado (plan anual),8027.0
PAR-005526,PC-EQ-05,2027-02-23,09:00,3.3,CORRECTIVA,Falla eléctrica - motor/tablero,2907.0
PAR-006792,PCEQ09,25/09/2026,13:00,4.7,Correctiva,Atoro de mineral / obstrucción,5869.0
PAR-006561,PC-EQ-08	,2027-08-11,01:00,0.5,Operativa,Espera de insumos (reactivos/bolas de molienda),205.0
PAR-004348, PC-EQ-02,2027-04-14,04:00,5.4, correctiva,,6721.0
PAR-004448,pc-eq-03,27/07/2024,01:00,9.0,Preventiva,Mantenimiento programado (plan anual),19416.0
PAR-004049, PC-EQ-02,2024-01-29,00:00,9.0, correctiva,Rotura de faja/correa,13019.0
PAR-005493,PC-EQ-05	,2026-11-08,02:00,2.0, operativa,Condiciones climáticas adversas,1025.0
PAR-005393,PC_EQ_05,04/02/2026,17:00,1.6,Operativa,,882.0
PAR-005411, PC-EQ-05,2026-03-15,01:00,5.7,Preventiva ,Mantenimiento programado (plan anual),11936.0
PAR-003875,PC-EQ-01	,2026-03-21,01:00,2.3,OPERATIVA,Corte de energía externo,1230.0
PAR-005980, PC-EQ-07,2024-04-15,02:00,15.3,Correctiva,Rotura de faja/correa,27216.0
PAR-003949,pc-eq-01,2027-01-04,03:00,2.0,Correctiva,Atoro de mineral / obstrucción,3458.0
PAR-007210,PC-EQ-10	,2027-06-01,04:00,13.8,Correctiva ,Falla mecánica - desgaste de componente,22028.0
PAR-003802,PC-EQ-01,27/06/2025,01:00,16.2,Correctiva,Atoro de mineral / obstrucción,30375.0
PAR-003845, PC-EQ-01,2025-12-18,17:00,1.9,Operativa ,Condiciones climáticas adversas,539.0
PAR-004870,PC_EQ_04,2025-07-13,02:00,1.5,Correctiva,Falla mecánica - desgaste de componente,2257.0
PAR-004231,pc-eq-02,25/01/2026,15:00,1.0,Operativa,Falta de mineral en cancha,433.0
PAR-005594,PC-EQ-05	,2027-09-30,17:00,4.4,Correctiva,Falla de lubricación,6116.0
PAR-005697,PC_EQ_06,2024-11-30,03:00,6.3,Preventiva,Mantenimiento programado (plan anual),8499.0
PAR-004063,PCEQ02,2024-03-13,02:00,20.0,Correctiva,Rotura de faja/correa,31131.0
PAR-006597, PC-EQ-08,2027-12-14,19:00,3.1,CORRECTIVA,Rotura de faja/correa,3860.0
PAR-005262,PC-EQ-05,2024-12-15,05:00,5.8,Correctiva,Rotura de faja/correa,7417.0
PAR-006604,pc-eq-09,13/02/2024,00:00,5.6,Preventiva,Mantenimiento programado (plan anual),12241.0
PAR-004242,PC_EQ_02,2026-02-27,14:00,4.6,Preventiva,Mantenimiento programado (plan anual),7612.0
PAR-004449, PC-EQ-03,2024-07-28,17:00,3.8,Correctiva ,Rotura de faja/correa,3913.0
PAR-005682,PC-EQ-06,2024-09-06,13:00,5.5, preventiva,Mantenimiento programado (plan anual),5590.0
PAR-004674,pc-eq-03,10/10/2027,13:00,1.6,Operativa ,,421.0
PAR-005150,PC_EQ_04,03/12/2027,22:00,0.7, operativa,Corte de energía externo,227.0
PAR-003858,pc-eq-01,25/01/2026,10:00,5.3,Correctiva,Falla eléctrica - motor/tablero,5426.0
PAR-004654,PC-EQ-03,20/06/2027,11:00,8.5,Preventiva,Mantenimiento programado (plan anual),14544.0
PAR-004217, PC-EQ-02,18/12/2025,02:00,7.6,Preventiva,Mantenimiento programado (plan anual),11916.0
PAR-004555,PC_EQ_03,2026-01-02,01:00,5.4,Preventiva,Mantenimiento programado (plan anual),
PAR-003695,PC_EQ_01,12/03/2024,05:00,4.7, preventiva,Mantenimiento programado (plan anual),9799.0
PAR-006610,PC-EQ-09,2024-04-10,06:00,2.1,Operativa,,1145.0
PAR-004911,pc-eq-04,2025-11-22,04:00,14.0,Correctiva,Atoro de mineral / obstrucción,24906.0
PAR-004405,PC-EQ-02	,26/12/2027,08:00,1.2,Correctiva,Falla mecánica - desgaste de componente,1754.0
PAR-005892,PC_EQ_06,13/02/2027,05:00,1.2,Operativa,Condiciones climáticas adversas,475.0
PAR-004820, PC-EQ-04,15/01/2025,12:00,1.7,Operativa,Corte de energía externo,390.0
PAR-005909,PC-EQ-06,30/04/2027,14:00,7.0,Preventiva,Mantenimiento programado (plan anual),8905.0
PAR-004439,PC-EQ-03,25/05/2024,09:00,1.7,Operativa ,Espera de insumos (reactivos/bolas de molienda),831.0
PAR-005718, PC-EQ-06,2025-03-15,11:00,7.7, preventiva,Mantenimiento programado (plan anual),13244.0
PAR-005049,PC-EQ-04	,2027-01-16,18:00,0.5, correctiva,Falla eléctrica - motor/tablero,783.0
PAR-003990,PCEQ01,2027-06-11,08:00,2.9,CORRECTIVA,Falla mecánica - desgaste de componente,4884.0
PAR-003754,PC-EQ-01 ,24/11/2024,05:00,1.7,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),422.0
PAR-005592,PC-EQ-05 ,2027-09-29,01:00,6.0,Preventiva,Mantenimiento programado (plan anual),9487.0
PAR-007044,PCEQ10,25/08/2025,03:00,18.4,CORRECTIVA,Atoro de mineral / obstrucción,22217.0
PAR-005056,pc-eq-04,2027-02-14,00:00,18.4, correctiva,Falla mecánica - desgaste de componente,15728.0
PAR-004247,pc-eq-02,2026-03-19,05:00,6.2,Correctiva ,Falla eléctrica - motor/tablero,
PAR-007091,PC-EQ-10,25/02/2026,13:00,8.7,PREVENTIVA,Mantenimiento programado (plan anual),16139.0
PAR-004255,PCEQ02,19/04/2026,07:00,1.6,Operativa ,Espera de insumos (reactivos/bolas de molienda),729.0
PAR-003992,PC-EQ-01	,2027-06-21,07:00,4.9,Correctiva ,Falla mecánica - desgaste de componente,5072.0
PAR-006321,pc-eq-08,30/12/2024,13:00,10.0,Correctiva,Falla de lubricación,18195.0
PAR-004458,PC-EQ-03	,2024-09-15,11:00,7.5, preventiva,Mantenimiento programado (plan anual),15940.0
PAR-006686,PC_EQ_09,27/06/2025,15:00,0.5,Correctiva,Falla mecánica - desgaste de componente,1056.0
PAR-004563,PC-EQ-03,2026-02-01,06:00,2.5,Operativa ,Falta de mineral en cancha,1191.0
PAR-007218,PC-EQ-10,2027-07-08,16:00,0.7, correctiva,Atoro de mineral / obstrucción,1330.0
PAR-004554,PCEQ03,2025-12-23,10:00,11.7,Correctiva ,Falla eléctrica - motor/tablero,20294.0
PAR-005503, PC-EQ-05,2026-12-16,04:00,5.9,PREVENTIVA,Mantenimiento programado (plan anual),6235.0
PAR-004571,PC-EQ-03 ,05/03/2026,04:00,2.1, operativa,Falta de mineral en cancha,913.0
PAR-004466, PC-EQ-03,04/11/2024,09:00,7.6,PREVENTIVA,Mantenimiento programado (plan anual),7811.0
PAR-007214,pc-eq-10,23/06/2027,07:00,2.8,Correctiva,Atoro de mineral / obstrucción,
PAR-005626,PC-EQ-06,2024-01-16,19:00,0.8,OPERATIVA,Corte de energía externo,261.0
PAR-005821,PC-EQ-06 ,2026-04-27,17:00,6.0,Preventiva ,Mantenimiento programado (plan anual),8499.0
PAR-005731,pc-eq-06,20/04/2025,02:00,20.0,Correctiva ,Atoro de mineral / obstrucción,22035.0
PAR-003818,PC_EQ_01,2025-09-01,12:00,3.0,Operativa,Espera de insumos (reactivos/bolas de molienda),1628.0
PAR-003736,PC-EQ-01	,12/09/2024,05:00,2.8,Correctiva ,Atoro de mineral / obstrucción,3074.0
PAR-004425,PC_EQ_03,2024-03-22,06:00,8.9,Preventiva,Mantenimiento programado (plan anual),17612.0
PAR-004909,PC-EQ-04,2025-11-14,08:00,4.5, preventiva,Mantenimiento programado (plan anual),6037.0
PAR-005725,PC-EQ-06 ,02/04/2025,08:00,2.2,Operativa ,Falta de mineral en cancha,784.0
PAR-005328,PC-EQ-05,2025-07-27,05:00,9.0,Correctiva,Atoro de mineral / obstrucción,13031.0
PAR-006885,PC-EQ-10	,2024-01-04,14:00,7.5,Correctiva,Falla eléctrica - motor/tablero,7665.0
PAR-005829,pc-eq-06,2026-06-01,12:00,2.3,Correctiva ,Falla eléctrica - motor/tablero,
PAR-004804,PC-EQ-04,2024-12-07,13:00,2.4, correctiva,Atoro de mineral / obstrucción,2952.0
PAR-005198,PC_EQ_05,03/06/2024,15:00,2.8, operativa,Condiciones climáticas adversas,1421.0
PAR-004340,PC-EQ-02,2027-03-19,07:00,2.0,Operativa,Condiciones climáticas adversas,988.0
PAR-004795,PC_EQ_04,2024-11-09,01:00,20.0,Correctiva,Falla eléctrica - motor/tablero,28501.0
PAR-006513,pc-eq-08,2027-01-14,12:00,7.8, preventiva,Mantenimiento programado (plan anual),10314.0
PAR-007035,pc-eq-10,2025-07-16,15:00,6.3,Preventiva,Mantenimiento programado (plan anual),6804.0
PAR-006608,PC-EQ-09 ,02/04/2024,12:00,2.7,Correctiva,Falla de lubricaciÃ³n,2364.0
PAR-004107,PCEQ02,2024-08-20,05:00,12.1, correctiva,Falla mecánica - desgaste de componente,
PAR-005213,PCEQ05,2024-07-14,04:00,9.7,Correctiva,Falla de lubricación,12903.0
PAR-006769,PCEQ09,2026-06-29,16:00,5.3,Preventiva ,Mantenimiento programado (plan anual),7691.0
PAR-006213, PC-EQ-07,05/09/2027,01:00,8.8,Preventiva,Mantenimiento programado (plan anual),13508.0
PAR-004223,PC_EQ_02,2026-01-07,16:00,3.0,Operativa,Corte de energía externo,1731.0
PAR-006878,PC-EQ-09	,2027-11-29,18:00,2.1,Operativa,Falta de mineral en cancha,518.0
PAR-006652,PC-EQ-09 ,2024-12-08,13:00,2.5, operativa,Corte de energía externo,994.0
PAR-007120,PC-EQ-10	,2026-06-02,01:00,2.8,Correctiva,Falla eléctrica - motor/tablero,4517.0
PAR-007108,pc-eq-10,20/04/2026,14:00,0.5,Correctiva,Falla mecánica - desgaste de componente,569.0
PAR-006218, PC-EQ-07,2027-09-30,09:00,1.1,Operativa ,Falta de mineral en cancha,377.0
PAR-004131,PC_EQ_02,2024-12-13,00:00,12.7, correctiva,Falla mecánica - desgaste de componente,22211.0
PAR-006443,pc-eq-08,2026-05-04,15:00,4.2,Correctiva,Falla eléctrica - motor/tablero,4236.0
PAR-006605,pc-eq-09,2024-02-17,05:00,10.4,Correctiva,Falla eléctrica - motor/tablero,21862.0
PAR-006856, PC-EQ-09,2027-08-28,07:00,5.3,Correctiva ,Atoro de mineral / obstrucción,5200.0
PAR-006590, PC-EQ-08,16/11/2027,12:00,1.9,Correctiva,Falla eléctrica - motor/tablero,1754.0
PAR-004849,PC-EQ-04	,2025-04-30,05:00,5.9,Correctiva ,Falla eléctrica - motor/tablero,6905.0
PAR-005742,PC-EQ-06 ,2025-06-04,06:00,4.0, correctiva,Atoro de mineral / obstrucción,7470.0
PAR-006853,PC_EQ_09,12/08/2027,09:00,2.8,Operativa,,1393.0
PAR-004503,PCEQ03,2025-05-13,03:00,2.7,OPERATIVA,Falta de mineral en cancha,851.0
PAR-006226,pc-eq-07,2027-12-05,05:00,4.5, correctiva,Falla mecánica - desgaste de componente,3712.0
PAR-006209,PC_EQ_07,2027-08-23,15:00,0.5,Correctiva,Falla de lubricación,738.0
PAR-006730,PC-EQ-09,2025-12-30,03:00,7.1,Correctiva,Falla eléctrica - motor/tablero,7778.0
PAR-004805,PC-EQ-04,13/12/2024,06:00,14.6,Correctiva,Falla mecÃ¡nica - desgaste de componente,18563.0
PAR-003821, PC-EQ-01,08/09/2025,05:00,1.2,Operativa,Falta de mineral en cancha,363.0
PAR-005402,pc-eq-05,2026-02-25,01:00,0.8,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),214.0
PAR-006088, PC-EQ-07,10/12/2025,02:00,6.8,Preventiva,Mantenimiento programado (plan anual),14105.0
PAR-006187,PC-EQ-07	,2027-05-14,01:00,7.0,Preventiva ,Mantenimiento programado (plan anual),13475.0
PAR-007097,PC-EQ-10,12/03/2026,00:00,2.6,Correctiva,Atoro de mineral / obstrucción,5209.0
PAR-006408, PC-EQ-08,2025-12-11,07:00,12.6,Correctiva,Atoro de mineral / obstrucción,23179.0
PAR-004176,PC_EQ_02,2025-07-02,07:00,1.8,CORRECTIVA,Falla eléctrica - motor/tablero,2909.0
PAR-004470,pc-eq-03,2024-12-07,17:00,0.7,Operativa,Condiciones climáticas adversas,170.0
PAR-005418,PC-EQ-05 ,01/04/2026,00:00,20.0, correctiva,Falla de lubricación,18794.0
PAR-006473,PC-EQ-08	,30/08/2026,10:00,10.8,Correctiva,Falla de lubricación,16244.0
PAR-005492,pc-eq-05,2026-11-05,05:00,16.1,Correctiva,Falla eléctrica - motor/tablero,26673.0
PAR-005530,PC-EQ-05	,2027-03-18,07:00,13.9,CORRECTIVA,Falla mecánica - desgaste de componente,25093.0
PAR-005444,PC-EQ-05,03/06/2026,06:00,5.6,CORRECTIVA,Falla eléctrica - motor/tablero,7757.0
PAR-004640,PC-EQ-03,2027-03-25,19:00,2.1,Correctiva,Falla eléctrica - motor/tablero,4050.0
PAR-005297,PCEQ05,2025-04-08,09:00,5.4,Correctiva ,Rotura de faja/correa,6475.0
PAR-004194,PC-EQ-02 ,29/08/2025,00:00,20.0,Correctiva,Falla de lubricación,40219.0
PAR-006405,pc-eq-08,2025-11-28,11:00,0.9,Operativa ,Espera de insumos (reactivos/bolas de molienda),206.0
PAR-006243,PC_EQ_08,2024-02-16,07:00,14.5,CORRECTIVA,Rotura de faja/correa,15521.0
PAR-005876,PCEQ06,2026-12-24,08:00,5.5,CORRECTIVA,Atoro de mineral / obstrucción,10946.0
PAR-006500, PC-EQ-08,26/11/2026,11:00,5.7,PREVENTIVA,Mantenimiento programado (plan anual),
PAR-004776, PC-EQ-04,2024-09-03,04:00,13.5,Correctiva,Rotura de faja/correa,18770.0
PAR-005532, PC-EQ-05,2027-03-25,21:00,1.0,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),432.0
PAR-006324, PC-EQ-08,13/01/2025,03:00,4.5,Correctiva,Rotura de faja/correa,8085.0
PAR-005991,PC-EQ-07,2024-07-08,15:00,1.2,Operativa,Espera de insumos (reactivos/bolas de molienda),267.0
PAR-004878,PC_EQ_04,2025-07-29,21:00,2.0,Correctiva,Falla eléctrica - motor/tablero,2706.0
PAR-006958,PC_EQ_10,2024-09-29,07:00,5.4,Preventiva,Mantenimiento programado (plan anual),8936.0
PAR-005791,pc-eq-06,15/01/2026,12:00,9.7,CORRECTIVA,Falla de lubricación,15671.0
PAR-006641,PC-EQ-09	,2024-10-24,08:00,4.1,PREVENTIVA,Mantenimiento programado (plan anual),7620.0
PAR-004001,PC-EQ-01,19/07/2027,18:00,1.9,Operativa,Falta de mineral en cancha,1085.0
PAR-005372,PC_EQ_05,06/12/2025,10:00,12.6,CORRECTIVA,Atoro de mineral / obstrucción,20347.0
PAR-005284,PC-EQ-05 ,2025-02-24,00:00,18.0,Correctiva ,Falla eléctrica - motor/tablero,27706.0
PAR-007066,pc-eq-10,25/10/2025,16:00,1.9,Operativa,Condiciones climáticas adversas,760.0
PAR-004902,PCEQ04,18/10/2025,03:00,2.0,Operativa,Espera de insumos (reactivos/bolas de molienda),1163.0
PAR-005765,pc-eq-06,2025-09-23,02:00,13.4, correctiva,Falla mecánica - desgaste de componente,15266.0
PAR-005945,PC-EQ-06,2027-10-03,07:00,0.5,Correctiva ,,
PAR-004724,pc-eq-04,13/04/2024,03:00,20.0,CORRECTIVA,Falla mecánica - desgaste de componente,23887.0
PAR-006272,pc-eq-08,2024-06-14,00:00,12.6,Correctiva,Falla mecánica - desgaste de componente,14971.0
PAR-004483,PC_EQ_03,2025-02-10,06:00,2.5,Operativa,Falta de mineral en cancha,1251.0
PAR-006978,PC-EQ-10 ,2024-12-23,14:00,0.5,Correctiva,Falla de lubricaciÃ³n,529.0
PAR-005974,PCEQ07,2024-03-10,15:00,3.1,CORRECTIVA,Falla de lubricación,5714.0
PAR-005736,PC_EQ_06,2025-05-09,07:00,1.4,Operativa ,Falta de mineral en cancha,507.0
PAR-007009,PC_EQ_10,17/04/2025,02:00,5.2, preventiva,,10725.0
PAR-005243, PC-EQ-05,2024-10-07,05:00,7.7,CORRECTIVA,Falla mecánica - desgaste de componente,11772.0
PAR-005914,PC_EQ_06,31/05/2027,18:00,0.7,Correctiva ,Falla eléctrica - motor/tablero,1157.0
PAR-005146, PC-EQ-04,2027-11-21,02:00,8.6,PREVENTIVA,Mantenimiento programado (plan anual),8929.0
PAR-004265,PC-EQ-02,2026-05-26,02:00,2.5,Operativa,Corte de energía externo,931.0
PAR-005660,PC-EQ-06 ,2024-06-03,05:00,3.0,Correctiva ,Falla de lubricaciÃ³n,3724.0
PAR-006666,PC_EQ_09,2025-02-24,15:00,2.5,Correctiva,Falla eléctrica - motor/tablero,3626.0
PAR-003785,PC-EQ-01 ,14/03/2025,09:00,13.3,Correctiva,Falla de lubricación,16106.0
PAR-004279,pc-eq-02,2026-07-26,01:00,20.0,CORRECTIVA,,26979.0
PAR-003771,pc-eq-01,2025-02-01,08:00,12.1,CORRECTIVA,Falla de lubricación,13893.0
PAR-005649,PC-EQ-06	,26/04/2024,08:00,0.8,CORRECTIVA,Rotura de faja/correa,1118.0
PAR-006858,PC_EQ_09,2027-09-07,19:00,0.8,Correctiva ,Atoro de mineral / obstrucción,1653.0
PAR-004525,PC_EQ_03,2025-08-19,15:00,2.5, correctiva,Falla de lubricación,4017.0
PAR-004671,PCEQ03,29/09/2027,21:00,0.9,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),340.0
PAR-003885,PC-EQ-01	,17/04/2026,11:00,1.7,Operativa,Espera de insumos (reactivos/bolas de molienda),632.0
PAR-004152,pc-eq-02,2025-03-14,10:00,1.2,Operativa ,Condiciones climáticas adversas,284.0
PAR-004273,pc-eq-02,07/07/2026,03:00,2.0,OPERATIVA,Condiciones climáticas adversas,862.0
PAR-003952,PC_EQ_01,12/01/2027,02:00,20.0,Correctiva,Falla mecánica - desgaste de componente,43672.0
PAR-006830,PC_EQ_09,2027-05-09,02:00,8.4,CORRECTIVA,Atoro de mineral / obstrucción,12620.0
PAR-006112,PCEQ07,2026-04-20,08:00,3.3,Correctiva,Falla eléctrica - motor/tablero,3982.0
PAR-006381,pc-eq-08,21/08/2025,02:00,20.0,CORRECTIVA,Rotura de faja/correa,35954.0
PAR-005984,PCEQ07,14/05/2024,01:00,5.8,PREVENTIVA,Mantenimiento programado (plan anual),9853.0
PAR-004438,PC_EQ_03,2024-05-13,08:00,2.6,OPERATIVA,Falta de mineral en cancha,826.0
PAR-005057,PC_EQ_04,19/02/2027,07:00,8.6, preventiva,,11891.0
PAR-004573,PC-EQ-03,2026-03-16,03:00,7.2,CORRECTIVA,Falla mecánica - desgaste de componente,12769.0
PAR-006842,PC-EQ-09 ,2027-06-10,14:00,4.1,Correctiva,Falla eléctrica - motor/tablero,8035.0
PAR-003933, PC-EQ-01,2026-11-03,16:00,2.0,Operativa,Falta de mineral en cancha,1124.0
PAR-007038, PC-EQ-10,03/08/2025,04:00,6.1, preventiva,Mantenimiento programado (plan anual),9197.0
PAR-005500,pc-eq-05,2026-11-27,05:00,12.2,Correctiva,Rotura de faja/correa,13400.0
PAR-005403,PC-EQ-05 ,2026-02-26,05:00,4.5,Correctiva ,Falla eléctrica - motor/tablero,7326.0
PAR-004111,PCEQ02,2024-09-09,02:00,12.8,CORRECTIVA,Falla eléctrica - motor/tablero,10522.0
PAR-003729,PC_EQ_01,12/08/2024,04:00,7.8,Correctiva,Falla de lubricación,11139.0
PAR-006174,pc-eq-07,2027-03-20,20:00,0.5,Correctiva,Falla eléctrica - motor/tablero,1067.0
PAR-005790,PC-EQ-06 ,2026-01-15,14:00,7.3,Preventiva,Mantenimiento programado (plan anual),13131.0
PAR-004822,PC-EQ-04 ,18/01/2025,20:00,1.1,Operativa ,Falta de mineral en cancha,411.0
PAR-004460,PC-EQ-03	,25/09/2024,16:00,1.4,Operativa,Condiciones climáticas adversas,416.0
PAR-006055,PCEQ07,2025-06-09,00:00,19.8,Correctiva,Rotura de faja/correa,27721.0
PAR-004261,PCEQ02,05/05/2026,10:00,9.1, correctiva,Rotura de faja/correa,14378.0
PAR-007239,PCEQ10,13/10/2027,17:00,2.5,Operativa,Espera de insumos (reactivos/bolas de molienda),1113.0
PAR-003704,PC-EQ-01,28/04/2024,01:00,12.7, correctiva,Rotura de faja/correa,25970.0
PAR-007193,pc-eq-10,17/03/2027,10:00,0.8, operativa,Espera de insumos (reactivos/bolas de molienda),352.0
PAR-004359,PC-EQ-02 ,20/05/2027,00:00,1.4,Correctiva,Falla elÃ©ctrica - motor/tablero,2762.0
PAR-005383,PC-EQ-05,04/01/2026,08:00,8.4, correctiva,Rotura de faja/correa,8541.0
PAR-006242,pc-eq-08,09/02/2024,01:00,4.2,PREVENTIVA,Mantenimiento programado (plan anual),6407.0
PAR-006123,PCEQ07,2026-07-13,06:00,7.2,Correctiva ,Falla mecánica - desgaste de componente,15421.0
